dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,mean_density_weight,min_density_weight,median_density_weight,max_density_weight,low_clip_fraction,high_clip_fraction,gate_mode,minimum_failures
AI4I,17,Periodic-Rolling-CP,34,0.09199379836932563,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,rolling-calibration,5.0
AI4I,17,Periodic-Rolling-CP,35,0.09345570727267263,0.9587403077969117,0.6847878696162173,50.0,2.0,0.96,0.04,0.0,0.0,2.0,1.0,1.0,1,,,,,,,rolling-calibration,5.0
AI4I,17,Periodic-Rolling-CP,36,0.09345570727267263,0.9587403077969117,0.6847878696162173,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,,,,,,,rolling-calibration,5.0
AI4I,17,Periodic-Rolling-CP,37,0.09613738888562415,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,rolling-calibration,5.0
AI4I,17,Periodic-Rolling-CP,38,0.09673281480237887,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,rolling-calibration,5.0
AI4I,17,Periodic-Rolling-CP,39,0.09806391367829144,0.9587403077969117,0.6847878696162173,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,rolling-calibration,5.0
AI4I,17,DTCG-Proposed,0,0.0,0.9587403077969117,0.6847878696162173,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9352701817700936,1,,,,,,,first-shift-hold,5.0
AI4I,17,DTCG-Proposed,1,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.9010387272359228,1,,,,,,,shifted-base-calibration,5.0
AI4I,17,DTCG-Proposed,2,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.86,0.14,1.0,1.0,0.0,0.0,0.9276239816851864,1,,,,,,,shifted-base-calibration,5.0
AI4I,17,DTCG-Proposed,3,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,3.0,0.78,0.22,0.0,0.0,3.0,1.0,0.9949746134705126,1,,,,,,,shifted-base-calibration,5.0
AI4I,17,DTCG-Proposed,4,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.84,0.16,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-base-calibration,5.0
AI4I,17,DTCG-Proposed,5,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.78,0.22,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,6,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,7,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,8,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,9,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,10,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,11,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,12,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.88,0.12,0.0,0.0,2.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,13,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,14,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,15,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,16,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,17,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,18,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,19,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,20,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,21,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,22,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,23,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,24,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,25,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,26,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,27,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,28,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,29,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.84,0.16,0.0,0.0,1.0,1.0,0.9999687656171914,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,30,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,0.996723297510404,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,31,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.8,0.2,1.0,1.0,0.0,0.0,0.9929268109718326,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,32,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,33,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,6.0,0.58,0.42,0.0,0.0,6.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,34,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,35,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.94,0.06,0.0,0.0,2.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,36,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,2.0,0.76,0.24,0.0,0.0,2.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,37,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,38,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,17,DTCG-Proposed,39,0.05408218736233905,0.9587403077969117,0.6847878696162173,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,shifted-rolling-calibration,5.0
AI4I,27,Probability-0.5,0,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.9303690375709514,1,,,,,,,,
AI4I,27,Probability-0.5,1,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9053447408516196,1,,,,,,,,
AI4I,27,Probability-0.5,2,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9281729255492374,1,,,,,,,,
AI4I,27,Probability-0.5,3,0.5,0.9561448240693524,0.6839142939752005,50.0,3.0,0.96,0.04,0.3333333333333333,1.0,2.0,0.6666666666666666,0.9930607033526163,1,,,,,,,,
AI4I,27,Probability-0.5,4,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,5,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,6,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,7,0.5,0.9561448240693524,0.6839142939752005,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,8,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,9,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,10,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,11,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,12,0.5,0.9561448240693524,0.6839142939752005,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,13,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,14,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,15,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,16,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,17,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,18,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,19,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,20,0.5,0.9561448240693524,0.6839142939752005,50.0,4.0,0.98,0.02,0.75,3.0,1.0,0.25,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,21,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,22,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,23,0.5,0.9561448240693524,0.6839142939752005,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,24,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,25,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,26,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,27,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,28,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,29,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,0.9999687656171914,1,,,,,,,,
AI4I,27,Probability-0.5,30,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9970879689990723,1,,,,,,,,
AI4I,27,Probability-0.5,31,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9925268939015742,1,,,,,,,,
AI4I,27,Probability-0.5,32,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,33,0.5,0.9561448240693524,0.6839142939752005,50.0,6.0,0.9,0.1,0.16666666666666666,1.0,5.0,0.8333333333333334,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,34,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,35,0.5,0.9561448240693524,0.6839142939752005,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,36,0.5,0.9561448240693524,0.6839142939752005,50.0,2.0,0.98,0.02,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,37,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,38,0.5,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Probability-0.5,39,0.5,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,0,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9303690375709514,1,,,,,,,,
AI4I,27,Global-CP,1,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9053447408516196,1,,,,,,,,
AI4I,27,Global-CP,2,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.9281729255492374,1,,,,,,,,
AI4I,27,Global-CP,3,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,3.0,0.86,0.14,0.0,0.0,3.0,1.0,0.9930607033526163,1,,,,,,,,
AI4I,27,Global-CP,4,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,5,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.82,0.18,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,6,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,7,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,8,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,9,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,10,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,11,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,12,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Global-CP,13,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,14,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,15,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,16,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,17,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,18,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,19,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,20,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,,
AI4I,27,Global-CP,21,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,22,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,23,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Global-CP,24,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,25,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,26,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,27,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,28,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,29,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,0.9999687656171914,1,,,,,,,,
AI4I,27,Global-CP,30,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9970879689990723,1,,,,,,,,
AI4I,27,Global-CP,31,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,0.9925268939015742,1,,,,,,,,
AI4I,27,Global-CP,32,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,33,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,6.0,0.66,0.34,0.0,0.0,6.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,34,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,35,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,2.0,0.94,0.06,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,36,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,37,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,38,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Global-CP,39,0.08257464290048466,0.9561448240693524,0.6839142939752005,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,0,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.72,0.28,0.0,0.0,1.0,1.0,0.9303690375709514,1,,,,,,,,
AI4I,27,Mondrian-CP,1,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.9053447408516196,1,,,,,,,,
AI4I,27,Mondrian-CP,2,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.8,0.2,1.0,1.0,0.0,0.0,0.9281729255492374,1,,,,,,,,
AI4I,27,Mondrian-CP,3,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,3.0,0.74,0.26,0.0,0.0,3.0,1.0,0.9930607033526163,1,,,,,,,,
AI4I,27,Mondrian-CP,4,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.78,0.22,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,5,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.74,0.26,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,6,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,7,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,8,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,9,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,10,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,11,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,12,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,2.0,0.86,0.14,0.5,1.0,1.0,0.5,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,13,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,14,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,15,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,16,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,17,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,18,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,19,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,,,,,,,,
AI4I,27,Mondrian-CP,20,0.04761066779272205,0.9561448240693524,0.6839142939752005,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,,,,,,,,
