lot_id,seed,batch,model_version,calibration_version,policy_version,domain_auc,gate_mode,threshold,auto_release_count,inspection_count,failure_count_observed_after_inspection,shift_flag
public-ai4i-seed-37,37,11,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,47,3,1,1
public-ai4i-seed-37,37,12,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,45,5,1,1
public-ai4i-seed-37,37,13,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,1,1
public-ai4i-seed-37,37,14,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,50,0,0,1
public-ai4i-seed-37,37,15,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,49,1,0,1
public-ai4i-seed-37,37,16,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,46,4,1,1
public-ai4i-seed-37,37,17,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,49,1,0,1
public-ai4i-seed-37,37,18,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,1,1
public-ai4i-seed-37,37,19,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,49,1,0,1
public-ai4i-seed-37,37,20,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,43,7,3,1
public-ai4i-seed-37,37,21,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,1,1
public-ai4i-seed-37,37,22,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,50,0,0,1
public-ai4i-seed-37,37,23,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,47,3,1,1
public-ai4i-seed-37,37,24,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,0,1
public-ai4i-seed-37,37,25,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,0,1
public-ai4i-seed-37,37,26,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,0,1
public-ai4i-seed-37,37,27,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,50,0,0,1
public-ai4i-seed-37,37,28,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,1,1
public-ai4i-seed-37,37,29,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9999687656171914,shifted-rolling-calibration,0.07000922341303228,45,5,1,1
public-ai4i-seed-37,37,30,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.9964701616247167,shifted-rolling-calibration,0.07000922341303228,47,3,0,1
public-ai4i-seed-37,37,31,rf-v1,mondrian-alpha-0.10,dtcg-v1,0.993503496661844,shifted-rolling-calibration,0.07000922341303228,46,4,0,1
public-ai4i-seed-37,37,32,rf-v1,mondrian-alpha-0.10,dtcg-v1,1.0,shifted-rolling-calibration,0.07000922341303228,48,2,1,1
