dataset,seed,method,batch,threshold,test_auc,test_average_precision,n,fail_n,auto_release_rate,inspection_rate,missed_failure_rate,false_accepts,inspected_failure_count,review_fail_capture,domain_auc,shift_flag,gate_mode,minimum_failures
AI4I,37,DTCG-always-roll,4,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,stable,5
AI4I,37,DTCG-always-roll,5,0.08038741268363557,0.953130924829038,0.6947760139744521,50.0,0.0,0.84,0.16,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,6,0.08168790621730285,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,7,0.08206616693739997,0.953130924829038,0.6947760139744521,50.0,2.0,0.86,0.14,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,8,0.08307922180230262,0.953130924829038,0.6947760139744521,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,9,0.08402231149164362,0.953130924829038,0.6947760139744521,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,10,0.08439527814462798,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,11,0.08531081747056977,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,12,0.08569446207043727,0.953130924829038,0.6947760139744521,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,13,0.08809968376308928,0.953130924829038,0.6947760139744521,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,14,0.08809968376308928,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,15,0.08809968376308928,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,16,0.08821561673276837,0.953130924829038,0.6947760139744521,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,17,0.08869530196987521,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,18,0.0889172823068621,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,19,0.08916635488350656,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,20,0.0892079816230792,0.953130924829038,0.6947760139744521,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,21,0.08982167515319213,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,22,0.08982167515319213,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,23,0.08982167515319213,0.953130924829038,0.6947760139744521,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,24,0.09065145785071477,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,25,0.09089126701962039,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,26,0.09201589364883475,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,27,0.09257146062743579,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,28,0.09257146062743579,0.953130924829038,0.6947760139744521,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,29,0.09257146062743579,0.953130924829038,0.6947760139744521,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,0.9999687656171914,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,30,0.09263003016247594,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9964701616247167,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,31,0.09292371400281431,0.953130924829038,0.6947760139744521,50.0,1.0,0.98,0.02,1.0,1.0,0.0,0.0,0.993503496661844,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,32,0.09353687362669817,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,33,0.09383966001425588,0.953130924829038,0.6947760139744521,50.0,6.0,0.68,0.32,0.0,0.0,6.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,34,0.10040185263552169,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,35,0.10088574452622474,0.953130924829038,0.6947760139744521,50.0,2.0,0.96,0.04,0.0,0.0,2.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,36,0.10088574452622474,0.953130924829038,0.6947760139744521,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,37,0.1018515555349627,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,38,0.1027006609606926,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-always-roll,39,0.10434239851651611,0.953130924829038,0.6947760139744521,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,rolling-calibration,5
AI4I,37,DTCG-min-failures-1,0,0.0,0.953130924829038,0.6947760139744521,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9326966915323472,1,first-shift-hold,1
AI4I,37,DTCG-min-failures-1,1,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.8766365194456296,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,2,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.88,0.12,1.0,1.0,0.0,0.0,0.9340422473359681,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,3,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,3.0,0.78,0.22,0.0,0.0,3.0,1.0,0.992996275886081,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,4,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,5,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.78,0.22,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,6,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,7,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,8,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,9,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,10,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,11,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,12,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,13,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,14,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,15,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,16,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,17,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,18,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,19,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,20,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,21,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,22,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,23,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,24,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,25,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,26,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,27,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,28,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,29,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,0.9999687656171914,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,30,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.9964701616247167,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,31,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.993503496661844,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,32,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,33,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,6.0,0.66,0.34,0.0,0.0,6.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,34,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,35,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.92,0.08,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,36,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,37,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,38,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-1,39,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,1
AI4I,37,DTCG-min-failures-10,0,0.0,0.953130924829038,0.6947760139744521,50.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.9326966915323472,1,first-shift-hold,10
AI4I,37,DTCG-min-failures-10,1,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.8766365194456296,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,2,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.88,0.12,1.0,1.0,0.0,0.0,0.9340422473359681,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,3,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,3.0,0.78,0.22,0.0,0.0,3.0,1.0,0.992996275886081,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,4,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,5,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.78,0.22,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,6,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,7,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.84,0.16,0.0,0.0,2.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,8,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,9,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,10,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,11,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,10
AI4I,37,DTCG-min-failures-10,12,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.9,0.1,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,13,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,14,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,15,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,16,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,17,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,18,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,19,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,20,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,21,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,22,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,23,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,24,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,25,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,26,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,27,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,28,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,29,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.9,0.1,0.0,0.0,1.0,1.0,0.9999687656171914,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,30,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,0.9964701616247167,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,31,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.92,0.08,1.0,1.0,0.0,0.0,0.993503496661844,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,32,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,33,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,6.0,0.66,0.34,0.0,0.0,6.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,34,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.92,0.08,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,35,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.92,0.08,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,36,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,2.0,0.8,0.2,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,37,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,38,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,10
AI4I,37,DTCG-min-failures-10,39,0.07000922341303228,0.953130924829038,0.6947760139744521,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,10
AI4I,47,DTCG-no-first-shift-hold,0,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.86,0.14,0.0,0.0,1.0,1.0,0.9266083869829792,1,shifted-base-calibration,5
AI4I,47,DTCG-no-first-shift-hold,1,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,0.9037128947008566,1,shifted-base-calibration,5
AI4I,47,DTCG-no-first-shift-hold,2,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.9,0.1,1.0,1.0,0.0,0.0,0.9414660824507372,1,shifted-base-calibration,5
AI4I,47,DTCG-no-first-shift-hold,3,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,3.0,0.82,0.18,0.0,0.0,3.0,1.0,0.9937390097567361,1,shifted-base-calibration,5
AI4I,47,DTCG-no-first-shift-hold,4,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-base-calibration,5
AI4I,47,DTCG-no-first-shift-hold,5,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.82,0.18,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,6,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,7,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.82,0.18,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,8,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.88,0.12,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,9,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.94,0.06,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,10,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.94,0.06,1.0,1.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,11,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.94,0.06,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,12,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.88,0.12,0.0,0.0,2.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,13,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.98,0.02,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,14,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,15,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,16,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.92,0.08,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,17,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,18,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,19,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.98,0.02,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,20,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,4.0,0.86,0.14,0.25,1.0,3.0,0.75,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,21,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,1.0,0.96,0.04,0.0,0.0,1.0,1.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,22,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,23,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,2.0,0.94,0.06,0.5,1.0,1.0,0.5,1.0,1,shifted-rolling-calibration,5
AI4I,47,DTCG-no-first-shift-hold,24,0.06961850096617404,0.9493128832751475,0.6992945717988328,50.0,0.0,0.96,0.04,0.0,0.0,0.0,0.0,1.0,1,shifted-rolling-calibration,5
